"Parlamentar","Data Desbloqueio","Ano de Exercicio","Unidade Orcamentaria Cod","Unidade Orcamentaria Desc","SubTítulo","Código da Emenda","Nota Dotação","Ds Observação","Código Unidade Gestora","Código Programa Trabalho","Código Natureza Despesa","Vl Solicitado"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","REFORMA DE FEIRAS-REFORMA DA FEIRA DA TORRE DE TV DE BRASÍLIA-DISTRITO FEDERAL                                                                                                                                                                            ","4029","734 ","","190201","23 .451.6207.3247.0014","449051","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","IMPLANTAÇÃO DE INFRA-ESTRUTURA ESPORTIVA-CONSTRUÇÃO DE PECs EM CEILÂNDIA-REGIÃO IX - CEILÂNDIA","380","734 ","","190201","27 .451.6206.3596.0002","449051","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","IMPLANTAÇÃO DE INFRA-ESTRUTURA ESPORTIVA- PEC EM CEILÂNDIA- CEILÂNDIA                                                                                                                                                                                     ","369","734 ","","190201","27 .451.6206.3596.0003","449051","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","CONSTRUÇÃO DE QUADRAS DE ESPORTES-CONSTRUÇÃO DE CAMPO DE GRAMA SINTÉTICA NA EQNN 08/10 EM CEILÂNDIA-REGIÃO IX - CEILÂNDIA","381","734 ","","190201","27 .812.6206.1745.0013","449051","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","REFORMA DE ESPAÇOS ESPORTIVOS-REFORMA DE PISTA DE SKATE NO GAMA-REGIÃO II - GAMA","409","734 ","","190201","27 .812.6206.3048.0005","449051","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","REFORMA DE QUADRAS DE ESPORTES-CONSTRUÇÃO DA COBERTURA DA ARQUIBANCADA DO CAMPO DE FUTEBOL DA PRAÇA DOS EUCALIPTOS-REGIÃO IX - CEILÂNDIA","376","734 ","","190201","27 .812.6206.3440.0008","449051","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","REFORMA DE ESTÁDIO-REFORMA E AMPLIAÇÃO DO ESTÁDIO ABADIÃO EM CEILÂNDIA-REGIÃO IX - CEILÂNDIA","396","734 ","","190201","27 .812.6206.7244.0002","449051","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","REFORMA DE PRAÇAS PÚBLICAS E PARQUES-REFORMA DA PRAÇA DA QNP 16 EM CEILÂNDIA-REGIÃO IX - CEILÂNDIA","384","734 ","","190201","27 .813.6206.3902.0004","449051","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","REFORMA DE PRAÇAS PÚBLICAS E PARQUES-REFORMA DAS PRAÇAS DA QNP 26, EQNM 01/03 E PRAÇA DA ENTRADA DO CONDOMÍNIO PRIVÊ-REGIÃO IX - CEILÂNDIA","378","734 ","","190201","27 .813.6206.3902.0005","449051","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","REFORMA DE PRAÇAS PÚBLICAS E PARQUES-REFORMA DA PRAÇA DA QNG 45 EM TAGUATINGA-REGIÃO III - TAGUATINGA","377","734 ","","190201","27 .813.6206.3902.0006","449051","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","22201","COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL -","ELABORAÇÃO DE PROJETOS- DE CONSTRUÇÃO DA PRAÇA DA QNO 08 EM CEILÂNDIA- CEILÂNDIA                                                                                                                                                                          ","395","734 ","","190201","27 .813.6207.1968.0010","339039","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","14101","SECRETARIA DE  ESTADO DA AGRICULTURA, ABASTECIMENT","APOIO A PROJETOS-DA ASSOCIAÇÃO DE ASSISTÊNCIA SOCIAL E AMBIENTAL -  LIXOMANIA-DISTRITO FEDERAL                                                                                                                                                            ","397","734 ","","210101","12 .244.6221.4091.0011","339039","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","14101","SECRETARIA DE  ESTADO DA AGRICULTURA, ABASTECIMENT","AQUISIÇÃO DE EQUIPAMENTOS-AQUISIÇÃO DE VEÍCULO PARA TRANSPORTE DE PRODUTOS AGROPECUÁRIOS-DISTRITO FEDERAL                                                                                                                                                 ","1024","734 ","","210101","20 .606.6207.3467.0008","449052","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","14101","SECRETARIA DE  ESTADO DA AGRICULTURA, ABASTECIMENT","APOIO A EVENTOS-APOIO AO EVENTO BRASILIA AGROECOLÓGICA 2017"" - ESPAÇO FÍSICO E ESTRUTURA DE APOIO, INFRAESTRUTURA DE ALOJAMENTO DOS AGRICULTORES""-DISTRITO FEDERAL","400","734 ","","210101","20 .606.6210.4090.0014","339039","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","14101","SECRETARIA DE  ESTADO DA AGRICULTURA, ABASTECIMENT","APOIO ÀS COMPRAS DIRETAS DA PRODUÇÃO AGROPECUÁRIA-COMPRA DE MATERIAL E ASSESSORIA AGRÍCOLA PARA PRODUÇÃO AGROECOLÓGICA EM ASSENTAMENTOS DE- PLANALTINA                                                                                                    ","4057","734 ","","210101","20 .608.6207.4115.0002","335030","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","14101","SECRETARIA DE  ESTADO DA AGRICULTURA, ABASTECIMENT","MANUTENÇÃO DA INFRAESTRUTURA DO SETOR AGROPECUÁRIO-RECUPERAÇÃO DE CANAIS DE IRRIGAÇÃO-DISTRITO FEDERAL                                                                                                                                                    ","1003","734 ","","210101","20 .608.6207.4119.0003","339030","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","14101","SECRETARIA DE  ESTADO DA AGRICULTURA, ABASTECIMENT","APOIO A EVENTOS-APOIO AO EVENTO BRASILIA AGROECOLÓGICA 2017"" - ESPAÇO FÍSICO E ESTRUTURA DE APOIO, INFRAESTRUTURA DE ALOJAMENTO DOS AGRICULTORES""-DISTRITO FEDERAL","400","734 ","","210203","20 .606.6210.4090.0014","339039","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","16101","SECRETARIA  DE ESTADO DE CULTURA DO DISTRITO FEDER","APOIO A EVENTOS-APOIO AOS EVENTOS DAS PARÓQUIAS DO GAMA- GAMA                                                                                                                                                                                             ","365","734 ","","230101","13 .392.6206.4090.0022","339039","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","16101","SECRETARIA  DE ESTADO DE CULTURA DO DISTRITO FEDER","APOIO FINANCEIRO A ENTIDADES-APOIO FINANCEIRO AO MEMORIAL JK-DISTRITO FEDERAL","390","734 ","","230101","13 .392.6207.9107.0003","339039","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","16101","SECRETARIA  DE ESTADO DE CULTURA DO DISTRITO FEDER","APOIO A EVENTOS-APOIO AO FESTIVAL INTERNACIONAL DE CINEMA DE BRASILIA-REGIÃO I - PLANO PILOTO .","370","734 ","","230101","13 .392.6219.4090.0023","335039","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","16101","SECRETARIA  DE ESTADO DE CULTURA DO DISTRITO FEDER","APOIO A EVENTOS-APOIO AO FESTIVAL INTERNACIONAL DE CINEMA DE BRASILIA-REGIÃO I - PLANO PILOTO .","370","734 ","","230101","13 .392.6219.4090.0023","339039","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","16101","SECRETARIA  DE ESTADO DE CULTURA DO DISTRITO FEDER","APOIO A EVENTOS-APOIO AO EVENTO MARRECORE E GAMAICA NO GAMA-REGIÃO II - GAMA","388","734 ","","230101","13 .392.6219.4090.0024","335039","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","16101","SECRETARIA  DE ESTADO DE CULTURA DO DISTRITO FEDER","APOIO A EVENTOS-APOIO AOS EVENTOS CULTURAIS DA ARTECEI EM CEILÂNDIA-REGIÃO IX - CEILÂNDIA","392","734 ","","230101","13 .392.6219.4090.0025","335039","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","16101","SECRETARIA  DE ESTADO DE CULTURA DO DISTRITO FEDER","APOIO A EVENTOS-APOIO AOS EVENTOS CULTURAIS DA ARTECEI EM CEILÂNDIA-REGIÃO IX - CEILÂNDIA","392","734 ","","230101","13 .392.6219.4090.0025","335041","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","16101","SECRETARIA  DE ESTADO DE CULTURA DO DISTRITO FEDER","APOIO A EVENTOS-APOIO AOS PROJETOS DA SEXTA DO REPENTE E SABADÃO DO FORRO DA CASA DO CANTADOR-REGIÃO IX - CEILÂNDIA","408","734 ","","230101","13 .392.6219.4090.0026","339036","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","16101","SECRETARIA  DE ESTADO DE CULTURA DO DISTRITO FEDER","APOIO A EVENTOS-APOIO AOS PROJETOS DA SEXTA DO REPENTE E SABADÃO DO FORRO DA CASA DO CANTADOR-REGIÃO IX - CEILÂNDIA","408","734 ","","230101","13 .392.6219.4090.0026","339039","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","16101","SECRETARIA  DE ESTADO DE CULTURA DO DISTRITO FEDER","APOIO A EVENTOS-APOIO AO EVENTO FESTA DAS TRIBUS""""-DISTRITO FEDERAL","402","734 ","","230101","13 .392.6219.4090.0027","335039","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","16101","SECRETARIA  DE ESTADO DE CULTURA DO DISTRITO FEDER","APOIO A EVENTOS-APOIO AO EVENTO FESTA DAS TRIBUS""""-DISTRITO FEDERAL","402","734 ","","230101","13 .392.6219.4090.0027","339039","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","16101","SECRETARIA  DE ESTADO DE CULTURA DO DISTRITO FEDER","APOIO A EVENTOS-APOIO AO FESTIVAL DE BRASÍLIA DO CINEMA BRASILEIRO - 50 ANOS-DISTRITO FEDERAL                                                                                                                                                             ","3032","734 ","","230101","13 .392.6219.4090.0051","335039","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","16101","SECRETARIA  DE ESTADO DE CULTURA DO DISTRITO FEDER","APOIO A EVENTOS-APOIO A REALIZAÇÃO DA 9ª PARADA DO ORGULHO LGBT DE- CEILÂNDIA                                                                                                                                                                             ","5145","734 ","","230101","13 .392.6219.4090.0070","335039","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","16101","SECRETARIA  DE ESTADO DE CULTURA DO DISTRITO FEDER","APOIO A PROJETOS-APOIO AO PROJETO ""CANTAR E CONTAR HISTÓRIAS NA SUA CIDADE""-DISTRITO FEDERAL                                                                                                                                                              ","5026","734 ","","230101","13 .392.6219.4091.0018","335039","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","25101","SECRETARIA DE ESTADO DE TRABALHO, DESENVOLVIMENTO ","APOIO A PROJETOS-APOIO AO PROJETO RESSAQUINHA DA CASA DE ISMAEL - CONSTRUÇÃO DA SALA DE REPOUSO-REGIÃO I - PLANO PILOTO .","404","734 ","","250101","08 .244.6228.4091.0008","339039","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","25101","SECRETARIA DE ESTADO DE TRABALHO, DESENVOLVIMENTO ","APOIO A PROJETOS-APOIO AO PROJETO RESSAQUINHA DA CASA DE ISMAEL - CONSTRUÇÃO DA SALA DE REPOUSO-REGIÃO I - PLANO PILOTO .","5143","734 ","","250101","08 .244.6228.4091.0008","339039","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","25101","SECRETARIA DE ESTADO DE TRABALHO, DESENVOLVIMENTO ","APOIO A PROJETOS-APOIO AO PROJETO RESSAQUINHA DA CASA DE ISMAEL - CONSTRUÇÃO DA SALA DE REPOUSO-REGIÃO I - PLANO PILOTO .","404","734 ","","250101","08 .244.6228.4091.0008","445042","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","25101","SECRETARIA DE ESTADO DE TRABALHO, DESENVOLVIMENTO ","APOIO A PROJETOS-APOIO AO PROJETO RESSAQUINHA DA CASA DE ISMAEL - CONSTRUÇÃO DA SALA DE REPOUSO-REGIÃO I - PLANO PILOTO .","5143","734 ","","250101","08 .244.6228.4091.0008","445042","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","25101","SECRETARIA DE ESTADO DE TRABALHO, DESENVOLVIMENTO ","APOIO A PROJETOS- RODA DE MULHERES-DISTRITO FEDERAL                                                                                                                                                                                                       ","386","734 ","","250101","13 .392.6219.4091.0009","335041","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","25101","SECRETARIA DE ESTADO DE TRABALHO, DESENVOLVIMENTO ","APOIO A PROJETOS- RODA DE MULHERES-DISTRITO FEDERAL                                                                                                                                                                                                       ","386","734 ","","250101","13 .392.6219.4091.0009","335043","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","25101","SECRETARIA DE ESTADO DE TRABALHO, DESENVOLVIMENTO ","APOIO A PROJETOS- RODA DE MULHERES-DISTRITO FEDERAL                                                                                                                                                                                                       ","386","734 ","","250101","13 .392.6219.4091.0009","339039","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","21208","INSTITUTO DO MEIO AMBIENTE E RECURSOS HIDRICOS DO ","IMPLANTAÇÃO DE UNIDADES DE CONSERVAÇÃO-IMPLANTAÇÃO DO PARQUE URBANO E VIVENCIAL DO GAMA - SETOR NORTE DO GAMA- GAMA                                                                                                                                       ","5027","734 ","","280208","18 .541.6210.3070.0002","339039","430000"
"CHICO VIGILANTE","2017/02/06 00:00:00","2017","34101","SECRETARIA DE ESTADO DE ESPORTE, TURISMO E LAZER D","APOIO A EVENTOS- ESPORTIVOS NO DISTRITO FEDERAL-DISTRITO FEDERAL                                                                                                                                                                                          ","407","734 ","","340101","27 .812.6206.4090.0003","339039","430000"
"CHICO VIGILANTE","2017/02/22 00:00:00","2017","21101","SECRETARIA DE ESTADO DO MEIO AMBIENTE             ","IMPLANTAÇÃO DO PARQUE VIVENCIAL DO SETOR NORTE-IMPLANTAÇÃO DO PARQUE URBANO E VIVENCIAL DO GAMA - SETOR NORTE DO GAMA-REGIÃO II - GAMA","406","345 ","","150101","27 .813.6210.3637.0001","449051","300000"
"CHICO VIGILANTE","2017/02/22 00:00:00","2017","21101","SECRETARIA DE ESTADO DO MEIO AMBIENTE             ","IMPLANTAÇÃO DO PARQUE VIVENCIAL DO SETOR NORTE-IMPLANTAÇÃO DO PARQUE URBANO E VIVENCIAL DO GAMA - SETOR NORTE DO GAMA-REGIÃO II - GAMA","406","413 ","","150101","27 .813.6210.3637.0001","449051","200000"
"CHICO VIGILANTE","2017/02/22 00:00:00","2017","18101","SECRETARIA DE ESTADO DE  EDUCAÇÃO DO DISTRITO FEDE","REFORMA DE UNIDADES DE ENSINO FUNDAMENTAL-CONSTRUÇÃO E RECONSTRUÇÃO DOS MUROS DAS ESCOLAS DE ENSINO FUNDAMENTAL DO DISTRITO FEDERAL-DISTRITO FEDERAL","405","345 ","","160101","12 .361.6221.3236.0012","449051","300000"
"CHICO VIGILANTE","2017/02/22 00:00:00","2017","18101","SECRETARIA DE ESTADO DE  EDUCAÇÃO DO DISTRITO FEDE","REFORMA DE UNIDADES DE ENSINO FUNDAMENTAL-CONSTRUÇÃO E RECONSTRUÇÃO DOS MUROS DAS ESCOLAS DE ENSINO FUNDAMENTAL DO DISTRITO FEDERAL-DISTRITO FEDERAL","405","413 ","","160101","12 .361.6221.3236.0012","449051","200000"
"CHICO VIGILANTE","2017/02/22 00:00:00","2017","18101","SECRETARIA DE ESTADO DE  EDUCAÇÃO DO DISTRITO FEDE","REFORMA DE UNIDADES DE EDUCAÇÃO INFANTIL-CONSTRUÇÃO E RECONSTRUÇÃO DE MUROS DAS ESCOLAS DE ENSINO INFANTIL DO DISTRITO FEDERAL-DISTRITO FEDERAL","403","345 ","","160101","12 .365.6221.3238.0004","449051","300000"
"CHICO VIGILANTE","2017/02/22 00:00:00","2017","18101","SECRETARIA DE ESTADO DE  EDUCAÇÃO DO DISTRITO FEDE","REFORMA DE UNIDADES DE EDUCAÇÃO INFANTIL-CONSTRUÇÃO E RECONSTRUÇÃO DE MUROS DAS ESCOLAS DE ENSINO INFANTIL DO DISTRITO FEDERAL-DISTRITO FEDERAL","403","413 ","","160101","12 .365.6221.3238.0004","449051","200000"
"CHICO VIGILANTE","2017/02/22 00:00:00","2017","22101","SECRETARIA DE ESTADO DE INFRAESTRUTURA E SERVIÇOS ","AMPLIAÇÃO DOS PONTOS DE ILUMINAÇÃO PÚBLICA-MELHORIA DE ILUMINAÇÃO PÚBLICA EM CEILÂNDIA-REGIÃO IX - CEILÂNDIA","401","345 ","","190101","25 .451.6210.1836.0002","449051","300000"
"CHICO VIGILANTE","2017/02/22 00:00:00","2017","22101","SECRETARIA DE ESTADO DE INFRAESTRUTURA E SERVIÇOS ","AMPLIAÇÃO DOS PONTOS DE ILUMINAÇÃO PÚBLICA-MELHORIA DE ILUMINAÇÃO PÚBLICA EM CEILÂNDIA-REGIÃO IX - CEILÂNDIA","401","413 ","","190101","25 .451.6210.1836.0002","449051","200000"
"CHICO VIGILANTE","2017/02/22 00:00:00","2017","22101","SECRETARIA DE ESTADO DE INFRAESTRUTURA E SERVIÇOS ","AMPLIAÇÃO DOS PONTOS DE ILUMINAÇÃO PÚBLICA-MELHORIA E AMPLIAÇÃO DOS PONTOS DE ILUMINAÇÃO PÚBLICA NA FEIRA DA TORRE DE TV-DISTRITO FEDERAL                                                                                                                 ","5029","345 ","","190101","25 .752.6210.1836.0049","449051","300000"
